sum_ws,sum_vorp,wavg_per,wavg_ts,wavg_age,wavg_bpm,top2_vorp,top3_vorp,top2_ws,top3_ws,num_players,total_minutes,count_PG,count_SG,count_SF,count_PF,count_C,count_UNK,TEAM_NAME,season,won_championship
27.199999999999992,4.4,13.525621594538737,0.5185201979081856,25.74779232166343,-0.9002129391870732,3.0,3.8,9.1,13.0,18,15967,5,3,4,2,4,0,Toronto Raptors,2011-12,0
35.300000000000004,8.900000000000002,15.799461833477672,0.5237701967091426,25.64858344674007,0.19378324879376485,6.1,7.8999999999999995,15.3,20.200000000000003,15,16166,4,3,4,2,2,0,Utah Jazz,2011-12,0
22.599999999999998,2.6,14.088762132862726,0.5100237615025841,24.181457204084207,-1.3348165889323078,2.2,2.7,6.5,9.3,21,15866,2,4,5,5,5,0,Washington Wizards,2011-12,0
43.1,9.9,14.94119572882039,0.5483883852120479,27.08023572076156,-0.04668580638662232,5.2,7.4,15.200000000000001,21.3,18,19854,3,5,3,3,4,0,Atlanta Hawks,2012-13,0
41.599999999999994,9.3,14.400498916494483,0.5441685733004081,29.149725343950006,-0.14373330645567706,5.9,7.4,12.8,17.5,20,19843,3,3,3,6,5,0,Boston Celtics,2012-13,0
47.5,11.7,15.449083308149492,0.5296332728921124,28.58230079580941,0.35193915583761454,7.2,8.8,19.9,25.0,17,19854,3,3,6,3,2,0,Brooklyn Nets,2012-13,0
17.700000000000003,-1.8000000000000003,13.773244130270136,0.5013350164099974,24.353395607169904,-2.336475637465287,3.0999999999999996,3.5999999999999996,8.1,11.0,18,19805,2,5,3,5,3,0,Charlotte Hornets,2012-13,0
42.80000000000001,10.1,14.302400282386163,0.5121935353739097,28.046946699611716,0.0589531541525894,5.8,7.9,14.3,20.6,15,19831,3,3,2,5,2,0,Chicago Bulls,2012-13,0
28.599999999999998,3.9,14.099477952356818,0.5092816016218956,24.053066396350733,-1.202072985301571,4.3,5.4,10.5,13.8,19,19730,4,4,3,3,5,0,Cleveland Cavaliers,2012-13,0
39.5,10.000000000000002,15.230445445445447,0.5406946946946946,29.54834834834835,-0.015680680680680688,4.800000000000001,6.9,11.6,16.9,23,19980,7,5,3,3,5,0,Dallas Mavericks,2012-13,0
54.900000000000006,16.400000000000002,16.685220536521648,0.5510474228875717,26.133326635185373,1.25875615392344,6.1,8.6,15.2,22.4,15,19906,3,2,3,4,3,0,Denver Nuggets,2012-13,0
30.5,4.7,14.195127739068969,0.5226725234777341,25.320508936685854,-1.0766232454811673,4.0,5.0,10.4,13.4,16,19806,3,3,4,3,3,0,Detroit Pistons,2012-13,0
45.0,11.7,14.834191659093204,0.5351825709380995,25.328890235282238,0.3624709683934162,8.399999999999999,9.799999999999999,20.299999999999997,26.499999999999996,16,19806,1,4,4,3,4,0,Golden State Warriors,2012-13,0
49.900000000000006,14.600000000000001,15.559228552651533,0.5623317324705527,24.44820787624488,0.8896567413174258,8.6,10.1,19.8,25.3,20,19781,5,3,3,5,4,0,Houston Rockets,2012-13,0
53.599999999999994,13.7,14.66783052577846,0.5203196528841245,25.653956100051047,0.761694742215416,8.100000000000001,11.600000000000001,18.799999999999997,27.799999999999997,16,19590,3,3,4,3,3,0,Indiana Pacers,2012-13,0
59.10000000000001,18.100000000000005,16.679401926001013,0.5530070957932083,28.754789660415614,1.6015610745058286,10.4,12.600000000000001,24.5,30.8,15,19730,3,3,3,3,3,0,Los Angeles Clippers,2012-13,0
45.4,12.0,15.410082502404212,0.5444707698537228,30.71903629093486,0.4438173811813535,6.8,8.5,18.5,23.1,16,19757,4,4,2,4,2,0,Los Angeles Lakers,2012-13,0
53.9,15.6,15.069460291816025,0.5162811632251224,26.989751098096633,1.1045387994143485,9.7,11.2,21.4,29.299999999999997,20,19807,4,3,5,4,4,0,Memphis Grizzlies,2012-13,0
64.5,18.8,17.149962275539462,0.5807165635531412,30.2531562798652,1.735767818520195,13.7,15.799999999999999,28.9,37.9,18,19881,2,3,3,5,5,0,Miami Heat,2012-13,1
38.199999999999996,8.000000000000002,14.786458543473875,0.5096886221504944,26.40972362315917,-0.42559007464192045,4.300000000000001,6.300000000000001,12.7,18.5,18,19828,2,4,4,2,6,0,Milwaukee Bucks,2012-13,0
35.4,7.699999999999999,14.378398378104407,0.517994728839331,26.411454637607708,-0.450658895083629,4.2,5.4,12.7,17.0,19,19730,3,4,5,4,3,0,Minnesota Timberwolves,2012-13,0
31.999999999999993,6.300000000000001,14.704104741684361,0.5245396319886766,24.019411586290566,-0.7287887978970782,4.6,6.0,12.6,18.2,19,19782,3,4,5,4,3,0,New Orleans Hornets,2012-13,0
53.1,14.900000000000002,16.13925802037403,0.5537125335766053,30.207693477269267,0.9961076478637676,6.6,8.8,18.8,25.5,19,19731,2,3,4,6,4,0,New York Knicks,2012-13,0
67.69999999999999,21.0,17.2873027078816,0.5760726640108921,26.03716403610509,2.175931622207655,13.5,16.0,30.5,39.9,16,19831,3,4,4,1,4,0,Oklahoma City Thunder,2012-13,0
23.0,0.9999999999999994,13.723024419839223,0.5126488194549775,24.615096819859446,-1.7858284038626826,1.8,2.3,8.9,11.3,18,19779,3,3,4,4,4,0,Orlando Magic,2012-13,0
32.8,6.000000000000001,14.216304732978992,0.5101591495823843,25.236902050113898,-0.820364464692483,4.2,6.1,12.3,16.8,17,19755,3,7,2,2,3,0,Philadelphia 76ers,2012-13,0
24.6,3.2,13.730694269123958,0.5138595809139106,26.86099469830851,-1.3496642262055036,3.7,4.5,10.5,14.9,16,19805,4,2,4,2,4,0,Phoenix Suns,2012-13,0
32.400000000000006,6.699999999999999,14.502180591227278,0.5326480334390896,24.412398650350006,-0.6316462708364807,5.699999999999999,7.499999999999999,14.100000000000001,19.900000000000002,15,19857,3,4,2,4,2,0,Portland Trail Blazers,2012-13,0
28.1,5.1000000000000005,14.668725732439109,0.5274763753718925,25.63002370026726,-1.0184004840905654,3.2,4.4,9.4,13.8,17,19831,3,4,4,3,3,0,Sacramento Kings,2012-13,0
57.7,18.1,16.174572434607647,0.5704488933601609,28.59592555331992,1.5795422535211268,6.9,9.600000000000001,17.6,25.8,16,19880,3,4,3,4,2,0,San Antonio Spurs,2012-13,0
37.6,8.0,14.547780169177635,0.5364903148305721,25.361279343310475,-0.42501626708043455,4.3,6.1,12.899999999999999,17.599999999999998,18,19979,4,2,6,3,3,0,Toronto Raptors,2012-13,0
40.800000000000004,10.6,15.37754137115839,0.5273110004526934,26.281374176349274,0.11603541069362719,5.6,7.699999999999999,15.3,20.700000000000003,14,19881,3,3,3,3,2,0,Utah Jazz,2012-13,0
34.5,6.9,13.338764101531023,0.5102544822723609,25.350926672038682,-0.666246978243352,4.0,5.6,10.8,15.3,19,19856,5,3,3,4,4,0,Washington Wizards,2012-13,0
39.9,8.8,14.816529675760174,0.5571899551207706,27.479098381322174,-0.19015178256265444,4.9,6.5,12.600000000000001,18.400000000000002,18,19831,4,3,3,3,5,0,Atlanta Hawks,2013-14,0
30.2,4.300000000000001,13.661557177615574,0.5155464821573398,25.430961070559608,-1.1946725466342254,1.8,2.3,9.2,13.1,19,19728,4,6,3,3,3,0,Boston Celtics,2013-14,0
38.6,8.000000000000004,14.819024144869216,0.5525116700201207,30.026458752515087,-0.40708249496981885,3.5999999999999996,5.0,10.600000000000001,15.500000000000002,19,19880,5,3,4,3,4,0,Brooklyn Nets,2013-14,0
41.6,8.799999999999999,14.437010801306204,0.5279635769907058,25.45290128108515,-0.2088872142677719,5.4,7.7,14.3,19.4,19,19905,4,3,4,4,4,0,Charlotte Hornets,2013-14,0
48.19999999999999,11.600000000000001,14.105930460087302,0.5164746876724701,28.622447443680695,0.32829260950278455,7.2,9.0,18.299999999999997,24.799999999999997,20,19931,4,4,5,4,3,0,Chicago Bulls,2013-14,0
34.1,5.4,14.11486127138628,0.5175615373036977,24.8601675781446,-0.9136520997441172,4.9,6.0,12.4,17.8,21,19931,3,5,4,4,5,0,Cleveland Cavaliers,2013-14,0
48.300000000000004,14.0,16.49323281730624,0.5636994100146235,30.64152085119258,0.7772074025515606,7.1,8.7,17.2,22.299999999999997,15,19831,4,4,2,2,3,0,Dallas Mavericks,2013-14,0
36.5,8.100000000000001,14.562593023844478,0.5349121652407229,26.014326937680355,-0.3557738065104036,4.1,5.699999999999999,12.8,17.4,16,19753,3,3,3,5,2,0,Denver Nuggets,2013-14,0
32.00000000000001,5.1,14.994398098993882,0.5197848728449365,24.677536781434856,-0.9919207240002024,3.6999999999999997,5.1,15.8,20.200000000000003,15,19779,2,4,3,4,2,0,Detroit Pistons,2013-14,0
53.9,16.0,15.289475542107917,0.5472297024710033,26.274432677760963,1.2351084215834591,8.9,11.100000000000001,21.0,27.7,18,19830,3,5,3,2,5,0,Golden State Warriors,2013-14,0
54.70000000000001,15.5,16.156828727052655,0.5644708997377446,25.36791406092395,1.1006707686100463,7.9,10.2,20.8,28.4,18,19828,4,2,5,4,3,0,Houston Rockets,2013-14,0
53.6,14.200000000000001,14.430682507583418,0.5349271486349848,27.206521739130437,0.8600960566228515,7.9,10.2,18.9,26.7,17,19780,2,4,5,3,3,0,Indiana Pacers,2013-14,0
59.1,18.5,16.571705563711845,0.5680764947096644,28.11436237533539,1.719961524831671,10.5,13.8,24.4,35.5,20,19753,4,4,6,4,2,0,Los Angeles Clippers,2013-14,0
24.200000000000003,4.300000000000001,14.272869829992386,0.5389885308297386,26.75310834813499,-1.1520020299416391,2.7,3.4000000000000004,8.9,11.9,19,19705,4,6,3,3,3,0,Los Angeles Lakers,2013-14,0
46.1,12.8,15.372178742741735,0.5285437010855845,28.45352183791972,0.5426255995960617,6.1,7.699999999999999,14.6,20.2,18,19805,4,6,3,3,2,0,Memphis Grizzlies,2013-14,0
54.6,15.500000000000002,16.555878062276772,0.5803699381256602,30.602394486644197,1.0747270989486393,10.100000000000001,11.900000000000002,23.9,29.9,18,19879,3,4,4,2,5,0,Miami Heat,2013-14,0
20.8,-0.7000000000000001,13.681710261569414,0.516367152917505,24.663832997987928,-2.1321830985915495,1.6,2.0,6.1,8.8,19,19880,4,3,5,4,3,0,Milwaukee Bucks,2013-14,0
47.0,13.400000000000002,15.658705615713924,0.5280696549987409,26.294535381515992,0.6737345756736338,9.8,11.100000000000001,20.200000000000003,26.1,17,19855,2,5,3,4,3,0,Minnesota Timberwolves,2013-14,0
36.0,7.800000000000001,15.549262150591789,0.5374320825988417,24.324502644170234,-0.422437673130194,5.3,6.1,13.5,16.6,21,19855,3,2,6,6,4,0,New Orleans Pelicans,2013-14,0
39.3,8.700000000000001,15.218418534374212,0.5416752958952405,28.294837572399903,-0.2747720977083859,6.4,7.300000000000001,15.6,19.4,18,19855,4,4,2,3,5,0,New York Knicks,2013-14,0
59.4,17.9,16.296808725509997,0.5548709856594627,26.233437689355686,1.592036962229852,12.3,14.8,28.799999999999997,34.0,18,19804,3,5,4,3,3,0,Oklahoma City Thunder,2013-14,0
28.2,2.9000000000000004,13.762094713104485,0.522349586569782,24.561012277624656,-1.4207567025808068,2.1,2.9000000000000004,9.7,13.799999999999999,16,19955,2,4,2,5,3,0,Orlando Magic,2013-14,0
15.7,-2.1000000000000005,12.895522538403423,0.5139112566104257,23.42503147821707,-2.434177788970033,2.2,3.1,6.1,8.1,23,19855,6,3,4,5,5,0,Philadelphia 76ers,2013-14,0
48.7,13.600000000000001,15.669854206742936,0.5524729168775943,26.22086665991698,0.7543991090412068,6.0,7.9,16.700000000000003,22.800000000000004,15,19754,3,3,3,3,3,0,Phoenix Suns,2013-14,0
51.40000000000001,15.000000000000004,15.862830521279273,0.5518495089398138,25.839637370939307,1.0231478217073782,7.9,10.600000000000001,19.1,27.3,15,19855,3,4,3,2,3,0,Portland Trail Blazers,2013-14,0
34.9,7.5,14.356979324256177,0.5224175995965709,24.881996974281392,-0.5044024205748864,7.4,9.4,15.600000000000001,20.1,23,19830,3,5,6,5,4,0,Sacramento Kings,2013-14,0
60.00000000000001,19.6,16.475726435152374,0.5722522527083121,28.906955553305657,1.8920421180520397,6.4,8.8,15.100000000000001,21.0,19,19754,2,5,5,4,3,0,San Antonio Spurs,2013-14,1
51.9,13.400000000000002,15.009350571256766,0.5449277410302664,25.61279815594307,0.6444978953698135,7.6,9.1,20.5,27.2,20,19956,4,4,5,4,3,0,Toronto Raptors,2013-14,0
21.9,1.8999999999999995,13.961776452151051,0.5208862039330671,24.531975127647744,-1.5685556847479905,3.2,4.1000000000000005,8.7,11.899999999999999,17,19781,4,3,3,4,3,0,Utah Jazz,2013-14,0
45.300000000000004,10.7,14.959192221391174,0.5400786836200449,26.252206432311144,0.12354525056095736,6.6,8.4,16.1,24.0,17,20055,2,4,4,4,3,0,Washington Wizards,2013-14,0
54.900000000000006,16.0,16.273672207581594,0.5672021589296574,27.752787350496654,1.1666379485100344,6.9,9.9,17.0,24.7,16,19732,3,3,3,4,3,0,Atlanta Hawks,2014-15,0
40.99999999999999,9.5,14.538244466800805,0.5185535211267606,24.97077464788732,-0.13681086519114688,2.5,3.5,11.8,15.8,22,19880,5,4,5,6,2,0,Boston Celtics,2014-15,0
33.599999999999994,6.300000000000001,14.583340024086711,0.5279772179847451,28.58164391810518,-0.7265656362906464,2.9000000000000004,4.1000000000000005,11.8,15.9,19,19928,4,4,2,6,3,0,Brooklyn Nets,2014-15,0
50.49999999999999,13.599999999999998,15.548644434384586,0.5329804838790804,28.811578894421814,0.7051355565615413,7.9,10.0,21.6,27.3,14,19881,2,3,3,4,2,0,Chicago Bulls,2014-15,0
34.1,5.3999999999999995,13.7175332830947,0.5016217533283095,26.023360964581762,-0.9015423260487315,4.1,5.1,9.2,13.5,17,19905,4,5,2,3,3,0,Charlotte Hornets,2014-15,0
52.99999999999999,15.200000000000001,16.149026745538198,0.5504224682744324,26.94221143637191,1.0261034430456546,9.9,12.9,20.8,29.5,20,19779,3,5,4,3,5,0,Cleveland Cavaliers,2014-15,0
48.4,14.1,16.11241889240984,0.5587585634525427,29.872139228409033,0.8011719732407828,5.1,7.1,17.5,23.0,19,19881,5,2,4,6,2,0,Dallas Mavericks,2014-15,0
32.3,6.3,14.270952165384035,0.5174250289220864,26.3944972586892,-0.7732609023690962,4.4,5.4,12.6,16.5,20,19881,4,6,3,2,5,0,Denver Nuggets,2014-15,0
38.9,8.4,14.917793917385383,0.5177460029253039,25.86059413930499,-0.29353911333030713,3.7,4.9,14.5,17.8,20,19827,5,2,6,5,2,0,Detroit Pistons,2014-15,0
66.80000000000001,21.300000000000004,17.22553471870248,0.5636189559047134,26.633451596553474,2.265489102889002,11.9,15.4,24.5,33.0,15,19730,2,4,2,3,4,0,Golden State Warriors,2014-15,1
50.9,14.5,15.076620884669763,0.5409834881842054,27.613461926883453,0.9104726317915571,10.3,11.3,23.0,27.7,20,19804,3,6,4,4,3,0,Houston Rockets,2014-15,0
42.400000000000006,9.8,14.115950642155628,0.5235614202971544,28.34535381515991,-0.029765802064971092,4.0,5.3,9.8,14.100000000000001,16,19855,5,1,4,3,3,0,Indiana Pacers,2014-15,0
58.7,18.099999999999994,16.85500760263558,0.5676765838824125,28.79462747085656,1.5986264571718196,10.8,14.3,28.900000000000002,37.900000000000006,20,19730,3,7,5,4,1,0,Los Angeles Clippers,2014-15,0
24.599999999999998,2.8999999999999995,14.244651816174995,0.5142691651615493,26.98334336744933,-1.49067830624122,2.4000000000000004,3.2,9.0,11.4,18,19932,4,5,2,4,3,0,Los Angeles Lakers,2014-15,0
49.70000000000001,14.3,15.426673030546624,0.005290890775723473,29.617112138263664,0.8758540996784566,7.5,9.4,17.4,24.2,19,19904,4,6,2,5,2,0,Memphis Grizzlies,2014-15,0
35.9,6.300000000000002,14.525790593959051,0.539456618690452,28.524630042570447,-0.7362710318264749,3.9000000000000004,5.2,10.7,14.299999999999999,21,19732,4,5,5,3,4,0,Miami Heat,2014-15,0
43.9,10.100000000000001,14.474895880375332,0.5356726378644188,24.64519042601234,0.004420693461789332,4.1,5.3,12.9,17.3,20,19929,7,3,2,4,4,0,Milwaukee Bucks,2014-15,0
19.1,0.19999999999999973,14.097298798343935,0.5171249116429365,24.411592446733316,-1.9338533777643139,1.7999999999999998,2.4,7.0,9.0,25,19806,4,6,4,5,6,0,Minnesota Timberwolves,2014-15,0
44.0,11.600000000000001,15.999388332827824,0.5339828126579719,25.25786068142756,0.3436052977454254,8.9,10.5,19.0,23.6,21,19782,6,5,4,3,3,0,New Orleans Pelicans,2014-15,0
17.500000000000004,-1.1999999999999997,13.108632586250314,0.5062213044573156,26.940770586753963,-2.295180055401662,2.5,3.1,5.1,7.3,20,19855,4,5,3,4,4,0,New York Knicks,2014-15,0
47.19999999999999,12.9,15.426573215006051,0.5253422751109318,25.426734570391286,0.5825030254134732,8.6,10.299999999999999,16.3,21.9,21,19832,5,4,4,5,3,0,Oklahoma City Thunder,2014-15,0
27.200000000000006,3.2,13.907815742849913,0.5211737281700836,24.25704884839281,-1.3722348772462671,3.3,4.4,11.8,15.3,15,19755,2,5,2,4,2,0,Orlando Magic,2014-15,0
19.1,-0.5999999999999999,12.275093424906576,0.4938825876174123,23.192556307443695,-2.1155135844864157,2.3,2.5999999999999996,8.0,10.6,25,19802,6,5,5,6,3,0,Philadelphia 76ers,2014-15,0
39.900000000000006,9.900000000000002,14.908355551084059,0.5369734896121535,25.70934151617284,-0.007082851250062918,4.3,5.699999999999999,11.9,16.5,23,19879,6,6,3,5,3,0,Phoenix Suns,2014-15,0
51.900000000000006,15.5,15.590708098307818,0.5425339443996777,27.01762691377921,1.0837328767123287,8.0,10.6,19.2,25.4,18,19856,3,5,4,2,4,0,Portland Trail Blazers,2014-15,0
32.8,6.1,14.390717703349283,0.5379839335180056,26.043666582724754,-0.7466280533870562,6.1,7.699999999999999,12.1,15.899999999999999,19,19855,5,2,2,7,3,0,Sacramento Kings,2014-15,0
57.800000000000004,17.9,16.217649711851667,0.5555656727637184,29.761312954146828,1.5176046103733398,8.1,11.899999999999999,18.2,26.0,17,19955,3,3,4,4,3,0,San Antonio Spurs,2014-15,0
50.599999999999994,13.1,16.17071770334928,0.5587136237723495,26.084059430873836,0.6292520775623269,5.5,7.8,15.299999999999999,21.9,15,19855,2,2,3,4,4,0,Toronto Raptors,2014-15,0
44.3,10.6,15.182623699568637,0.5320694747526009,23.368789647297636,0.1512560263892411,7.4,10.0,18.0,26.3,22,19705,4,6,5,4,3,0,Utah Jazz,2014-15,0
45.4,10.3,14.674969933854479,0.5351615053116856,28.55587292042493,0.07198336339947894,6.1,7.8,16.4,21.9,18,19956,3,5,4,4,2,0,Washington Wizards,2014-15,0
50.10000000000001,14.0,15.108053048257778,0.553526145933135,28.180676718269375,0.769219908224497,8.0,9.9,19.5,25.4,17,19831,4,4,2,3,4,0,Atlanta Hawks,2015-16,0
48.7,13.1,14.968326592517695,0.529158695652174,25.24251769464105,0.6243731041456015,6.7,8.1,17.0,22.9,16,19780,3,4,2,5,2,0,Boston Celtics,2015-16,0
22.699999999999996,1.3,14.210523385300668,0.525063929945333,26.927161368698115,-1.7278700141729095,3.3,3.6999999999999997,10.3,12.3,17,19756,3,3,4,3,4,0,Brooklyn Nets,2015-16,0
37.900000000000006,8.7,14.550653069426303,0.5258869687531398,27.636089621219732,-0.26462875514920103,7.9,9.4,16.2,21.6,16,19906,3,3,3,3,4,0,Chicago Bulls,2015-16,0
49.49999999999999,12.5,15.394666330899016,0.5455482749937043,26.02019642407454,0.5592193402165703,7.0,9.0,17.7,24.0,17,19855,3,5,3,3,3,0,Charlotte Hornets,2015-16,0
58.199999999999996,16.6,15.796081196796454,0.5561479373394449,28.14818919055055,1.3040094696015714,10.8,12.600000000000001,22.299999999999997,30.799999999999997,18,19853,4,4,4,2,4,0,Cleveland Cavaliers,2015-16,1
41.900000000000006,10.200000000000001,14.803559288142372,0.5452443511297741,30.33203359328134,0.04650569886022801,4.5,5.4,12.8,17.1,16,20004,4,1,4,4,3,0,Dallas Mavericks,2015-16,0
33.599999999999994,6.6,14.478517397881998,0.5300661119515886,24.72259203227433,-0.6905799293998993,4.800000000000001,6.500000000000001,13.0,18.5,19,19830,4,4,5,2,4,0,Denver Nuggets,2015-16,0
43.300000000000004,10.7,14.576966800804827,0.523288430583501,24.98264587525151,0.11406941649899406,4.8,6.1,14.3,19.700000000000003,17,19880,4,3,3,4,3,0,Detroit Pistons,2015-16,0
67.8,21.7,17.39811880690106,0.585543785523867,27.409084050098084,2.35802022031085,14.8,17.3,29.0,37.0,16,19881,2,4,2,3,5,0,Golden State Warriors,2015-16,0
42.0,10.299999999999999,15.411531286240104,0.5479053597539454,27.84475369333939,0.05635556900115972,8.5,9.7,19.9,25.299999999999997,18,19833,3,3,3,6,3,0,Houston Rockets,2015-16,0
46.3,11.8,14.791433601609658,0.5363972334004025,26.88209255533199,0.3668108651911469,6.6000000000000005,8.100000000000001,15.399999999999999,21.599999999999998,16,19880,4,1,5,3,3,0,Indiana Pacers,2015-16,0
52.599999999999994,14.799999999999999,15.794302137958855,0.5534445845098831,29.6983158531666,0.9495159338442921,9.2,11.399999999999999,24.2,30.9,18,19832,2,4,4,5,3,0,Los Angeles Clippers,2015-16,0
17.400000000000002,-0.7999999999999998,13.246568677141408,0.5110616320324378,26.508667004561584,-2.153046122655854,2.5,2.7,8.8,11.0,15,19730,2,3,3,4,3,0,Los Angeles Lakers,2015-16,0
35.7,7.300000000000001,14.710802360179533,0.5253085884310859,30.534772303192295,-0.5252155933229109,3.9000000000000004,5.1000000000000005,9.6,13.3,28,19829,9,5,5,5,4,0,Memphis Grizzlies,2015-16,0
47.7,11.899999999999999,15.54507816439738,0.5428514372163389,28.3709026727181,0.307912254160363,6.0,8.2,16.700000000000003,23.1,19,19830,4,4,3,4,4,0,Miami Heat,2015-16,0
31.7,5.1000000000000005,14.792138174483107,0.5318542612203732,23.54135148764498,-0.9527281896116996,5.3,7.199999999999999,14.6,20.7,17,19830,4,5,1,4,3,0,Milwaukee Bucks,2015-16,0
